,nloc,ccn,token_count,parameter_count,length,location,filepath,method_name,method_long_name,start_line,end_line
33,3,1,20,2,3,UnivariateRealSolverUtils::midpoint@210-212@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::midpoint,"UnivariateRealSolverUtils::midpoint( double a , double b)",210,212
34,5,2,23,1,5,UnivariateRealSolverUtils::setup@219-223@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils.java,UnivariateRealSolverUtils::setup,UnivariateRealSolverUtils::setup( UnivariateRealFunction f),219,223
35,5,1,24,2,5,NormalDistributionImpl::NormalDistributionImpl@53-57@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::NormalDistributionImpl,"NormalDistributionImpl::NormalDistributionImpl( double mean , double sd)",53,57
36,3,1,16,0,3,NormalDistributionImpl::NormalDistributionImpl@63-65@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::NormalDistributionImpl,NormalDistributionImpl::NormalDistributionImpl(),63,65
37,3,1,8,0,3,NormalDistributionImpl::getMean@71-73@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::getMean,NormalDistributionImpl::getMean(),71,73
38,3,1,13,1,3,NormalDistributionImpl::setMean@79-81@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::setMean,NormalDistributionImpl::setMean( double mean),79,81
39,3,1,8,0,3,NormalDistributionImpl::getStandardDeviation@87-89@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::getStandardDeviation,NormalDistributionImpl::getStandardDeviation(),87,89
40,8,2,31,1,8,NormalDistributionImpl::setStandardDeviation@96-103@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::setStandardDeviation,NormalDistributionImpl::setStandardDeviation( double sd),96,103
41,4,1,47,1,4,NormalDistributionImpl::density@111-114@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::density,NormalDistributionImpl::density( Double x),111,114
42,14,4,99,1,14,NormalDistributionImpl::cumulativeProbability@124-137@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::cumulativeProbability,NormalDistributionImpl::cumulativeProbability( double x),124,137
43,10,3,44,1,10,NormalDistributionImpl::inverseCumulativeProbability@154-163@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::inverseCumulativeProbability,NormalDistributionImpl::inverseCumulativeProbability( final double p),154,163
44,9,2,38,1,11,NormalDistributionImpl::getDomainLowerBound@175-185@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::getDomainLowerBound,NormalDistributionImpl::getDomainLowerBound( double p),175,185
45,11,2,49,1,13,NormalDistributionImpl::getDomainUpperBound@197-209@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::getDomainUpperBound,NormalDistributionImpl::getDomainUpperBound( double p),197,209
46,11,3,61,1,13,NormalDistributionImpl::getInitialDomain@220-232@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.distribution.NormalDistributionImpl.java,NormalDistributionImpl::getInitialDomain,NormalDistributionImpl::getInitialDomain( double p),220,232
47,3,1,18,1,3,BrentSolver::BrentSolver@48-50@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::BrentSolver,BrentSolver::BrentSolver( UnivariateRealFunction f),48,50
48,3,1,14,0,3,BrentSolver::BrentSolver@55-57@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::BrentSolver,BrentSolver::BrentSolver(),55,57
49,4,1,24,2,4,BrentSolver::solve@61-64@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::solve,"BrentSolver::solve( double min , double max)",61,64
50,4,1,29,3,4,BrentSolver::solve@68-71@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::solve,"BrentSolver::solve( double min , double max , double initial)",68,71
51,28,6,210,4,42,BrentSolver::solve@93-134@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::solve,"BrentSolver::solve( final UnivariateRealFunction f , final double min , final double max , final double initial)",93,134
52,34,6,198,3,44,BrentSolver::solve@153-196@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::solve,"BrentSolver::solve( final UnivariateRealFunction f , final double min , final double max)",153,196
53,78,15,529,7,92,BrentSolver::solve@215-306@/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,/Users/haradakanon/Desktop/研究/実験データ/math85/math85_seed9/75/org.apache.commons.math.analysis.solvers.BrentSolver.java,BrentSolver::solve,"BrentSolver::solve( final UnivariateRealFunction f , double x0 , double y0 , double x1 , double y1 , double x2 , double y2)",215,306
